"","customerID","Prediction"
"5546","7658-UYUQS","Not_Churn"
"5547","7880-XSOJX","Churn"
"5548","9611-CTWIH","Churn"
"5549","4589-IUAJB","Not_Churn"
"5550","0329-GTIAJ","Churn"
"5551","8746-BFOAJ","Not_Churn"
"5552","8457-XIGKN","Not_Churn"
"5553","6072-NUQCB","Not_Churn"
"5554","6629-CZTTH","Not_Churn"
"5555","8838-GPHZP","Not_Churn"
"5556","8750-QWZAJ","Not_Churn"
"5557","5364-EVNIB","Churn"
"5558","6918-UMQCG","Churn"
"5559","0675-NCDYU","Not_Churn"
"5560","6339-DKLMK","Churn"
"5561","1346-PJWTK","Not_Churn"
"5562","5088-QZLRL","Churn"
"5563","8023-QHAIO","Not_Churn"
"5564","4397-FRLTA","Not_Churn"
"5565","3057-VJJQE","Not_Churn"
"5566","5087-SUURX","Churn"
"5567","2302-OUZXB","Not_Churn"
"5568","8133-ANHHJ","Not_Churn"
"5569","2270-CHBFN","Not_Churn"
"5570","0013-EXCHZ","Churn"
"5571","5982-FPVQN","Churn"
"5572","9107-UKCKY","Not_Churn"
"5573","4654-ULTTN","Not_Churn"
"5574","5550-VFRLC","Churn"
"5575","5546-BYZSM","Not_Churn"
"5576","1492-KGETH","Churn"
"5577","4929-BSTRX","Churn"
"5578","4163-HFTUK","Not_Churn"
"5579","8215-NGSPE","Not_Churn"
"5580","2225-ZRGSG","Not_Churn"
"5581","8859-YSTWS","Not_Churn"
"5582","5271-YNWVR","Not_Churn"
"5583","7601-DHFWZ","Not_Churn"
"5584","2657-ALMWY","Churn"
"5585","6330-JKLPC","Churn"
"5586","4667-OHGKG","Churn"
"5587","1998-VHJHK","Not_Churn"
"5588","1707-HABPF","Not_Churn"
"5589","1660-HSOOQ","Churn"
"5590","7253-UVNDW","Not_Churn"
"5591","0487-VVUVK","Not_Churn"
"5592","7228-OMTPN","Churn"
"5593","5063-IUOKK","Not_Churn"
"5594","4508-OEBEY","Not_Churn"
"5595","0027-KWYKW","Churn"
"5596","2308-STERM","Not_Churn"
"5597","5982-XMDEX","Not_Churn"
"5598","6284-AHOOQ","Not_Churn"
"5599","6051-PTVNS","Not_Churn"
"5600","2344-JMOGN","Churn"
"5601","3799-ISUZQ","Churn"
"5602","2877-VDUER","Not_Churn"
"5603","9152-AMKAK","Not_Churn"
"5604","1794-HBQTJ","Churn"
"5605","9432-VOFYX","Churn"
"5606","8049-WJCLQ","Not_Churn"
"5607","6586-PSJOX","Not_Churn"
"5608","2460-FPSYH","Churn"
"5609","9705-ZJBCG","Not_Churn"
"5610","4818-DRBQT","Churn"
"5611","1320-HTRDR","Churn"
"5612","6847-KJLTS","Churn"
"5613","9670-BPNXF","Not_Churn"
"5614","3913-FCUUW","Not_Churn"
"5615","3301-VKTGC","Not_Churn"
"5616","1493-AMTIE","Churn"
"5617","9555-SAHUZ","Not_Churn"
"5618","0816-TSPHQ","Not_Churn"
"5619","9932-WBWIK","Not_Churn"
"5620","4619-EVPHY","Churn"
"5621","5286-YHCVC","Not_Churn"
"5622","6424-ELEYH","Churn"
"5623","4391-RESHN","Churn"
"5624","9115-YQHGA","Not_Churn"
"5625","4462-CYWMH","Churn"
"5626","8963-MQVYN","Not_Churn"
"5627","2458-EOMRE","Not_Churn"
"5628","9334-GWGOW","Churn"
"5629","6821-BUXUX","Churn"
"5630","5028-HTLJB","Not_Churn"
"5631","9801-GDWGV","Not_Churn"
"5632","6542-LWGXJ","Churn"
"5633","5567-GZKQY","Not_Churn"
"5634","1222-LRYKO","Not_Churn"
"5635","2320-JRSDE","Churn"
"5636","2087-QAREY","Not_Churn"
"5637","0601-WZHJF","Churn"
"5638","4423-JWZJN","Not_Churn"
"5639","5143-WMWOG","Churn"
"5640","6490-FGZAT","Not_Churn"
"5641","5393-RXQSZ","Churn"
"5642","7452-FOLON","Not_Churn"
"5643","2320-TZRRH","Not_Churn"
"5644","0231-LXVAP","Churn"
"5645","9444-JTXHZ","Churn"
"5646","4942-VZZOM","Not_Churn"
"5647","5510-BOIUJ","Not_Churn"
"5648","7502-BNYGS","Not_Churn"
"5649","4291-HYEBC","Not_Churn"
"5650","6147-CBCRA","Not_Churn"
"5651","6047-SUHPR","Not_Churn"
"5652","4471-KXAUH","Churn"
"5653","9752-ZNQUT","Churn"
"5654","7638-QVMVY","Churn"
"5655","1576-PFZIW","Not_Churn"
"5656","5666-MBJPT","Not_Churn"
"5657","7312-XSBAT","Not_Churn"
"5658","3096-GKWEB","Churn"
"5659","2371-JQHZZ","Churn"
"5660","0674-GCDXG","Not_Churn"
"5661","1121-QSIVB","Not_Churn"
"5662","4396-KLSEH","Churn"
"5663","3244-DCJWY","Churn"
"5664","2824-MYYBN","Churn"
"5665","0875-CABNR","Churn"
"5666","6345-HOVES","Not_Churn"
"5667","8318-LCNBW","Not_Churn"
"5668","6469-QJKZW","Not_Churn"
"5669","0147-ESWWR","Churn"
"5670","1217-VASWC","Not_Churn"
"5671","7812-FZHPE","Not_Churn"
"5672","6370-ZVHDV","Not_Churn"
"5673","5915-DGNVC","Not_Churn"
"5674","6260-XLACS","Not_Churn"
"5675","3566-CAAYU","Not_Churn"
"5676","4983-CCWMC","Churn"
"5677","9103-CXVOK","Churn"
"5678","2896-TBNBE","Not_Churn"
"5679","4797-AXPXK","Churn"
"5680","5229-PRWKT","Churn"
"5681","6982-UQZLY","Churn"
"5682","2522-WLNSF","Not_Churn"
"5683","3841-CONLJ","Churn"
"5684","5057-LCOUI","Not_Churn"
"5685","0193-ESZXP","Churn"
"5686","4475-NVTLU","Not_Churn"
"5687","4369-HTUIF","Churn"
"5688","9386-LDCZR","Not_Churn"
"5689","9585-KKMFD","Not_Churn"
"5690","5399-ZIMKF","Churn"
"5691","0336-KXKFK","Not_Churn"
"5692","5619-XZZKR","Not_Churn"
"5693","3948-FVVRP","Not_Churn"
"5694","5327-XOKKY","Not_Churn"
"5695","0983-TATYJ","Not_Churn"
"5696","1813-JYWTO","Not_Churn"
"5697","0156-FVPTA","Not_Churn"
"5698","1984-FCOWB","Not_Churn"
"5699","0654-HMSHN","Churn"
"5700","6719-OXYBR","Churn"
"5701","3312-ZWLGF","Churn"
"5702","6476-YHMGA","Not_Churn"
"5703","5287-QWLKY","Not_Churn"
"5704","0795-XCCTE","Not_Churn"
"5705","0168-XZKBB","Churn"
"5706","3785-NRHYR","Churn"
"5707","5196-SGOAK","Churn"
"5708","4537-DKTAL","Churn"
"5709","7072-MBHEV","Churn"
"5710","5602-BVFMK","Not_Churn"
"5711","6297-NOOPG","Not_Churn"
"5712","1891-UAWWU","Churn"
"5713","8204-TIFGJ","Not_Churn"
"5714","8050-DVOJX","Not_Churn"
"5715","6108-OQZDQ","Churn"
"5716","0363-QJVFX","Not_Churn"
"5717","8903-XEBGX","Churn"
"5718","8169-SAEJD","Not_Churn"
"5719","9840-DVNDC","Churn"
"5720","1089-XZWHH","Not_Churn"
"5721","2325-WINES","Churn"
"5722","6064-ZATLR","Not_Churn"
"5723","3096-JRDSO","Churn"
"5724","7824-PANSQ","Not_Churn"
"5725","8042-JVNFH","Churn"
"5726","9648-BCHKM","Not_Churn"
"5727","2888-ADFAO","Not_Churn"
"5728","8707-HOEDG","Not_Churn"
"5729","3374-LXDEV","Churn"
"5730","4072-IPYLT","Not_Churn"
"5731","7167-PCEYD","Not_Churn"
"5732","4936-YPJNK","Not_Churn"
"5733","1580-BMCMR","Churn"
"5734","4817-KEQSP","Not_Churn"
"5735","6408-WHTEF","Not_Churn"
"5736","9251-AWQGT","Not_Churn"
"5737","8749-CLJXC","Not_Churn"
"5738","7989-VCQOH","Churn"
"5739","5049-GLYVG","Not_Churn"
"5740","4199-QHJNM","Not_Churn"
"5741","8882-TLVRW","Not_Churn"
"5742","5883-GTGVD","Churn"
"5743","5135-GRQJV","Not_Churn"
"5744","2384-OVPSA","Not_Churn"
"5745","1371-WEPDS","Not_Churn"
"5746","3580-GICBM","Not_Churn"
"5747","4817-QRJSX","Churn"
"5748","9730-DRTMJ","Not_Churn"
"5749","4686-UXDML","Churn"
"5750","3349-ANQNH","Churn"
"5751","2398-YPMUR","Churn"
"5752","0932-YIXYU","Not_Churn"
"5753","7480-SPLEF","Not_Churn"
"5754","7636-XUHWW","Not_Churn"
"5755","1431-CYWMH","Not_Churn"
"5756","5937-EORGB","Churn"
"5757","6349-JDHQP","Not_Churn"
"5758","5539-HIVAK","Not_Churn"
"5759","5847-MXBEO","Not_Churn"
"5760","9985-MWVIX","Churn"
"5761","4583-PARNH","Churn"
"5762","1116-FRYVH","Not_Churn"
"5763","1421-HCERK","Churn"
"5764","9633-XQABV","Churn"
"5765","0716-BQNDX","Not_Churn"
"5766","1265-XTECC","Not_Churn"
"5767","1183-CANVH","Not_Churn"
"5768","1972-XMUWV","Not_Churn"
"5769","8679-LZBMD","Not_Churn"
"5770","3407-JMJQQ","Not_Churn"
"5771","6252-DFGTK","Not_Churn"
"5772","1539-LNKHM","Not_Churn"
"5773","8645-KOMJQ","Not_Churn"
"5774","0289-IVARM","Not_Churn"
"5775","9761-XUJWD","Not_Churn"
"5776","4057-FKCZK","Not_Churn"
"5777","4291-TPNFG","Not_Churn"
"5778","6087-YPWHO","Not_Churn"
"5779","3090-QFUVD","Not_Churn"
"5780","2237-ZFSMY","Not_Churn"
"5781","1722-LDZJS","Not_Churn"
"5782","1818-ESQMW","Churn"
"5783","4871-JTKJF","Churn"
"5784","1415-YFWLT","Churn"
"5785","7401-RUBNK","Churn"
"5786","0506-YLVKJ","Not_Churn"
"5787","8661-BOYNW","Not_Churn"
"5788","6711-VTNRE","Churn"
"5789","4815-GBTCD","Churn"
"5790","2805-AUFQN","Not_Churn"
"5791","0980-PVMRC","Churn"
"5792","7233-DRTRF","Churn"
"5793","3500-RMZLT","Churn"
"5794","3873-NFTGI","Not_Churn"
"5795","1162-ECVII","Not_Churn"
"5796","7048-GXDAY","Churn"
"5797","8571-ZCMCX","Not_Churn"
"5798","1169-WCVAK","Not_Churn"
"5799","4548-SDBKE","Churn"
"5800","8066-POXGX","Churn"
"5801","7129-CAKJW","Churn"
"5802","8695-ARGXZ","Churn"
"5803","3570-YUEKJ","Not_Churn"
"5804","4143-OOBWZ","Churn"
"5805","1555-HAPSU","Not_Churn"
"5806","1697-NVVGY","Not_Churn"
"5807","7854-EKTJL","Not_Churn"
"5808","8464-EETCQ","Not_Churn"
"5809","2419-FSORS","Not_Churn"
"5810","8132-YPVBX","Churn"
"5811","9102-IAYHT","Churn"
"5812","6754-LZUKA","Not_Churn"
"5813","3422-LYEPQ","Churn"
"5814","8099-MZPUJ","Not_Churn"
"5815","0787-LHDYT","Not_Churn"
"5816","2642-DTVCO","Churn"
"5817","0374-IOEGQ","Churn"
"5818","4361-JEIVL","Churn"
"5819","3197-NNYNB","Not_Churn"
"5820","3396-DKDEL","Not_Churn"
"5821","1752-OZXFY","Not_Churn"
"5822","9066-QRSDU","Not_Churn"
"5823","9112-WSNPU","Churn"
"5824","9867-NNXLC","Not_Churn"
"5825","5321-NTRKC","Not_Churn"
"5826","1363-TXLSL","Churn"
"5827","9507-EXLTT","Churn"
"5828","3161-GETRM","Churn"
"5829","0402-OAMEN","Not_Churn"
"5830","6933-VLYFX","Not_Churn"
"5831","6754-WKSHP","Not_Churn"
"5832","9846-GKXAS","Churn"
"5833","6017-PPLPX","Churn"
"5834","4976-LNFVV","Churn"
"5835","5055-MGMGF","Not_Churn"
"5836","4641-FROLU","Not_Churn"
"5837","2862-JVEOY","Not_Churn"
"5838","2969-QWUBZ","Churn"
"5839","9822-BIIGN","Not_Churn"
"5840","2077-MPJQO","Churn"
"5841","1534-OULXE","Not_Churn"
"5842","7136-RVDTZ","Not_Churn"
"5843","2971-SGAFL","Churn"
"5844","1480-IVEVR","Not_Churn"
"5845","2905-KFQUV","Churn"
"5846","4581-SSPWD","Churn"
"5847","3370-HXOPH","Churn"
"5848","9391-YZEJW","Not_Churn"
"5849","9958-MEKUC","Not_Churn"
"5850","0281-CNTZX","Not_Churn"
"5851","6927-WTFIV","Not_Churn"
"5852","4118-CEVPF","Not_Churn"
"5853","3398-ZOUAA","Churn"
"5854","9114-VEPUF","Not_Churn"
"5855","7876-BEUTG","Not_Churn"
"5856","2338-BQEZT","Not_Churn"
"5857","9873-MNDKV","Churn"
"5858","0378-NHQXU","Churn"
"5859","8241-JUIQO","Not_Churn"
"5860","2194-IIQOF","Not_Churn"
"5861","4512-ZUIYL","Churn"
"5862","9631-RXVJM","Not_Churn"
"5863","9584-EXCDZ","Churn"
"5864","7969-AULMZ","Churn"
"5865","5093-FEGLU","Not_Churn"
"5866","2621-UDNLU","Churn"
"5867","7526-IVLYU","Churn"
"5868","2428-HYUNX","Not_Churn"
"5869","9214-EKVXR","Churn"
"5870","3410-MHHUM","Not_Churn"
"5871","0568-ONFPC","Not_Churn"
"5872","0733-VUNUW","Not_Churn"
"5873","4550-EVXNY","Churn"
"5874","2122-YWVYA","Churn"
"5875","2968-SSGAA","Churn"
"5876","2296-DKZFP","Not_Churn"
"5877","4844-JJWUY","Churn"
"5878","6777-TGHTM","Churn"
"5879","8909-BOLNL","Not_Churn"
"5880","6603-YRDCJ","Not_Churn"
"5881","3538-WZPHD","Churn"
"5882","3229-USWAR","Not_Churn"
"5883","2138-VFAPZ","Not_Churn"
"5884","6131-JLWZM","Not_Churn"
"5885","4785-QRJHC","Not_Churn"
"5886","0269-XFESX","Not_Churn"
"5887","1709-EJDOX","Not_Churn"
"5888","4316-XCSLJ","Not_Churn"
"5889","8610-WFCJF","Churn"
"5890","9693-XMUOB","Churn"
"5891","0383-CLDDA","Not_Churn"
"5892","4905-JEFDW","Churn"
"5893","2709-UQGNP","Churn"
"5894","3549-ZTMNH","Not_Churn"
"5895","7881-INRLC","Churn"
"5896","8033-ATFAS","Not_Churn"
"5897","1635-NZATJ","Not_Churn"
"5898","0562-HKHML","Not_Churn"
"5899","8277-RVRSV","Not_Churn"
"5900","9943-VSZUV","Not_Churn"
"5901","0117-LFRMW","Not_Churn"
"5902","6172-FECYY","Churn"
"5903","7054-ENNGU","Not_Churn"
"5904","1455-HFBXA","Not_Churn"
"5905","9402-CXWPL","Not_Churn"
"5906","1628-BIZYP","Churn"
"5907","1965-AKTSX","Churn"
"5908","0082-LDZUE","Churn"
"5909","4786-UKSNZ","Not_Churn"
"5910","5343-SGUBI","Not_Churn"
"5911","0856-NAOES","Not_Churn"
"5912","1976-AZZPJ","Not_Churn"
"5913","7248-VZQLC","Churn"
"5914","6156-UZDLF","Not_Churn"
"5915","3099-OONVS","Not_Churn"
"5916","9500-WBGRP","Not_Churn"
"5917","5183-KLYEM","Not_Churn"
"5918","5144-PQCDZ","Not_Churn"
"5919","8514-VZHEB","Not_Churn"
"5920","6625-IUTTT","Not_Churn"
"5921","9355-NPPFS","Churn"
"5922","0068-FIGTF","Not_Churn"
"5923","5965-GGPRW","Not_Churn"
"5924","8035-PWSEV","Churn"
"5925","2236-HILPA","Not_Churn"
"5926","1840-BIUOG","Not_Churn"
"5927","1356-MKYSK","Not_Churn"
"5928","6080-LNESI","Not_Churn"
"5929","1830-IPXVJ","Not_Churn"
"5930","5828-DWPIL","Not_Churn"
"5931","8398-TBIYD","Not_Churn"
"5932","0011-IGKFF","Churn"
"5933","4192-GORJT","Churn"
"5934","6496-SLWHQ","Churn"
"5935","9912-GVSEQ","Churn"
"5936","2931-FSOHN","Not_Churn"
"5937","9418-RUKPH","Not_Churn"
"5938","5383-MMTWC","Churn"
"5939","9971-ZWPBF","Churn"
"5940","4712-AUQZO","Not_Churn"
"5941","9711-FJTBX","Not_Churn"
"5942","2908-ZTPNF","Not_Churn"
"5943","7240-ETPTR","Churn"
"5944","2202-CUYXZ","Churn"
"5945","5995-OIGLP","Not_Churn"
"5946","8421-WZOOW","Not_Churn"
"5947","6261-RCVNS","Not_Churn"
"5948","7951-QKZPL","Not_Churn"
"5949","1414-YADCW","Not_Churn"
"5950","8756-RDDLT","Not_Churn"
"5951","2862-PFNIK","Churn"
"5952","5816-QVHRX","Churn"
"5953","4430-YHXGG","Not_Churn"
"5954","6888-SBYAI","Not_Churn"
"5955","7395-XWZOY","Churn"
"5956","7169-YWAMK","Not_Churn"
"5957","3640-PHQXK","Churn"
"5958","6877-LGWXO","Churn"
"5959","6859-RKMZJ","Not_Churn"
"5960","2729-VNVAP","Not_Churn"
"5961","2957-JIRMN","Churn"
"5962","2049-BAFNW","Churn"
"5963","3842-QTGDL","Churn"
"5964","7163-OCEQI","Not_Churn"
"5965","9782-LGXMC","Not_Churn"
"5966","5975-BAICR","Not_Churn"
"5967","8019-ENHXU","Churn"
"5968","5167-GBFRE","Churn"
"5969","9033-EOXWV","Not_Churn"
"5970","4673-KKSLS","Churn"
"5971","4853-OITSN","Churn"
"5972","9800-OUIGR","Not_Churn"
"5973","1324-NLTJE","Churn"
"5974","2324-EFHVG","Not_Churn"
"5975","7094-MSZAO","Not_Churn"
"5976","1522-VVDMG","Churn"
"5977","6907-CQGPN","Not_Churn"
"5978","0780-XNZFN","Not_Churn"
"5979","0239-OXEXL","Churn"
"5980","2675-IJRGJ","Not_Churn"
"5981","7049-GKVZY","Not_Churn"
"5982","8577-QSOCG","Not_Churn"
"5983","3721-CNZHX","Not_Churn"
"5984","0212-ISBBF","Not_Churn"
"5985","9185-TQCVP","Churn"
"5986","3585-YNADK","Not_Churn"
"5987","5271-DBYSJ","Churn"
"5988","1099-GODLO","Not_Churn"
"5989","6828-HMKWP","Not_Churn"
"5990","5567-WSELE","Churn"
"5991","1472-TNCWL","Not_Churn"
"5992","8063-RJYNF","Churn"
"5993","0687-ZVTHB","Not_Churn"
"5994","2080-GKCWQ","Churn"
"5995","9661-ACXBS","Churn"
"5996","2193-SFWQW","Not_Churn"
"5997","5656-JAMLX","Not_Churn"
"5998","3462-BJQQA","Churn"
"5999","0442-TDYUO","Not_Churn"
"6000","6733-LRIZX","Not_Churn"
"6001","9503-XJUME","Not_Churn"
"6002","4367-NHWMM","Churn"
"6003","3727-RJMEO","Churn"
"6004","3779-OSWCF","Not_Churn"
"6005","6736-DHUQI","Not_Churn"
"6006","3915-ODIYG","Not_Churn"
"6007","1360-RCYRT","Not_Churn"
"6008","2724-FJDYW","Not_Churn"
"6009","4451-RWASJ","Not_Churn"
"6010","6646-VRFOL","Churn"
"6011","3460-TJBWI","Not_Churn"
"6012","5917-HBSDW","Not_Churn"
"6013","5685-IIXLY","Churn"
"6014","5671-UUNXD","Churn"
"6015","0956-ACVZC","Not_Churn"
"6016","2325-NBPZG","Churn"
"6017","4250-ZBWLV","Churn"
"6018","4482-FTFFX","Churn"
"6019","8859-DZTGQ","Not_Churn"
"6020","0440-MOGPM","Not_Churn"
"6021","0020-JDNXP","Not_Churn"
"6022","3752-CQSJI","Not_Churn"
"6023","5025-GOOKI","Not_Churn"
"6024","4698-KVLLG","Not_Churn"
"6025","5095-AESKG","Churn"
"6026","2887-JPYLU","Not_Churn"
"6027","4770-QAZXN","Not_Churn"
"6028","4896-CPRPF","Not_Churn"
"6029","1871-MOWRM","Churn"
"6030","9714-EDSUC","Churn"
"6031","2027-OAQQC","Not_Churn"
"6032","0282-NVSJS","Churn"
"6033","9090-SGQXL","Churn"
"6034","6595-YGXIT","Churn"
"6035","7353-YOWFP","Not_Churn"
"6036","9835-ZIITK","Churn"
"6037","8008-ESFLK","Churn"
"6038","7537-CBQUZ","Not_Churn"
"6039","1555-DJEQW","Not_Churn"
"6040","5649-TJHOV","Churn"
"6041","0519-XUZJU","Churn"
"6042","3363-EWLGO","Not_Churn"
"6043","4750-UKWJK","Not_Churn"
"6044","6338-AVWCY","Churn"
"6045","1689-YQBYY","Churn"
"6046","4487-ZYJZK","Not_Churn"
"6047","2959-FENLU","Churn"
"6048","0708-LGSMF","Churn"
"6049","9253-QXKBE","Churn"
"6050","7634-HLQJR","Not_Churn"
"6051","0487-RPVUM","Churn"
"6052","4079-ULGFR","Not_Churn"
"6053","2516-XSJKX","Not_Churn"
"6054","0057-QBUQH","Not_Churn"
"6055","9445-SZLCH","Not_Churn"
"6056","6599-SFQVE","Churn"
"6057","8331-ZXFOE","Not_Churn"
"6058","4003-FUSHP","Churn"
"6059","0356-ERHVT","Not_Churn"
"6060","7325-ENZFI","Not_Churn"
"6061","4884-ZTHVF","Churn"
"6062","3920-HIHMQ","Not_Churn"
"6063","3055-OYMSE","Churn"
"6064","0613-WUXUM","Not_Churn"
"6065","7568-PODML","Churn"
"6066","4458-KVRBJ","Not_Churn"
"6067","5349-IECLD","Churn"
"6068","1397-XKKWR","Not_Churn"
"6069","3945-GFWQL","Churn"
"6070","8097-OMULG","Not_Churn"
"6071","6013-BHCAW","Not_Churn"
"6072","0401-WDBXM","Not_Churn"
"6073","3387-PLKUI","Churn"
"6074","6096-EGVTU","Not_Churn"
"6075","3797-VTIDR","Churn"
"6076","5081-NWSUP","Not_Churn"
"6077","2580-ATZSQ","Not_Churn"
"6078","8085-MSNLK","Not_Churn"
"6079","9691-HKOVS","Not_Churn"
"6080","9881-VCZEP","Not_Churn"
"6081","9526-BIHHD","Churn"
"6082","8757-TFHHJ","Churn"
"6083","4523-WXCEF","Not_Churn"
"6084","1468-DEFNC","Not_Churn"
"6085","5119-KEPFY","Churn"
"6086","8364-TRMMK","Churn"
"6087","0916-KNFAJ","Not_Churn"
"6088","8319-QBEHW","Not_Churn"
"6089","3063-QFSZL","Not_Churn"
"6090","8775-LHDJH","Churn"
"6091","9625-QNLUX","Not_Churn"
"6092","3097-NQYSN","Churn"
"6093","4024-CSNBY","Not_Churn"
"6094","7110-BDTWG","Churn"
"6095","7493-GVFIO","Not_Churn"
"6096","0690-SRQID","Not_Churn"
"6097","9605-WGJVW","Churn"
"6098","9114-DPSIA","Not_Churn"
"6099","4700-UBQMV","Not_Churn"
"6100","7711-GQBZC","Not_Churn"
"6101","3565-UNOCC","Churn"
"6102","4627-MIHJH","Not_Churn"
"6103","9795-NREXC","Not_Churn"
"6104","8573-CGOCC","Not_Churn"
"6105","7356-AYNJP","Not_Churn"
"6106","9249-FXSCK","Not_Churn"
"6107","5493-SDRDQ","Churn"
"6108","6286-SUUWT","Churn"
"6109","4819-HJPIW","Not_Churn"
"6110","8654-DHAOW","Churn"
"6111","5438-QMDDL","Not_Churn"
"6112","9812-GHVRI","Not_Churn"
"6113","5553-AOINX","Churn"
"6114","1228-ZLNBX","Churn"
"6115","4226-KKDON","Not_Churn"
"6116","3831-YCPUO","Not_Churn"
"6117","7445-WMRBW","Not_Churn"
"6118","3308-DGHKL","Not_Churn"
"6119","9924-JPRMC","Not_Churn"
"6120","0080-EMYVY","Not_Churn"
"6121","6218-KNUBD","Churn"
"6122","7337-CINUD","Not_Churn"
"6123","7609-NRNCA","Not_Churn"
"6124","0623-EJQEG","Not_Churn"
"6125","7153-CHRBV","Not_Churn"
"6126","0871-URUWO","Churn"
"6127","9190-MFJLN","Churn"
"6128","6198-PNNSZ","Churn"
"6129","3317-VLGQT","Churn"
"6130","4132-POCZS","Not_Churn"
"6131","5614-DNZCE","Not_Churn"
"6132","1095-JUDTC","Churn"
"6133","3896-RCYYE","Churn"
"6134","9638-JIQYA","Churn"
"6135","3258-SANFR","Churn"
"6136","3726-TBHQT","Not_Churn"
"6137","3190-ITQXP","Not_Churn"
"6138","0870-VEMYL","Churn"
"6139","4833-QTJNO","Not_Churn"
"6140","3039-MJSLN","Not_Churn"
"6141","0178-CIIKR","Not_Churn"
"6142","5385-SUIRI","Churn"
"6143","3982-XWFZQ","Not_Churn"
"6144","5774-QPLTF","Not_Churn"
"6145","2322-VCZHZ","Not_Churn"
"6146","5010-IPEAQ","Not_Churn"
"6147","4009-ALQFH","Churn"
"6148","6383-ZTSIW","Not_Churn"
"6149","8990-YOZLV","Not_Churn"
"6150","3069-SSVSN","Not_Churn"
"6151","5222-IMUKT","Churn"
"6152","3627-FCRDW","Not_Churn"
"6153","7562-GSUHK","Churn"
"6154","6685-XSHHU","Not_Churn"
"6155","8901-UPRHR","Not_Churn"
"6156","4903-UYAVB","Not_Churn"
"6157","0118-JPNOY","Churn"
"6158","6776-TLWOI","Churn"
"6159","3845-FXCYS","Churn"
"6160","5857-XRECV","Not_Churn"
"6161","0725-CXOTM","Churn"
"6162","4343-EJVQB","Churn"
"6163","9000-PLFUZ","Not_Churn"
"6164","3427-GGZZI","Churn"
"6165","7779-ORAEL","Not_Churn"
"6166","0644-OQMDK","Churn"
"6167","4077-CROMM","Churn"
"6168","3154-CFSZG","Churn"
"6169","2868-MZAGQ","Churn"
"6170","4847-QNOKA","Churn"
"6171","2220-IAHLS","Not_Churn"
"6172","1658-XUHBX","Not_Churn"
"6173","6379-RXJRQ","Churn"
"6174","2378-HTWFW","Churn"
"6175","8650-RHRKE","Churn"
"6176","4377-VDHYI","Not_Churn"
"6177","0475-RIJEP","Not_Churn"
"6178","1260-TTRXI","Churn"
"6179","3719-TDVQB","Not_Churn"
"6180","6328-ZPBGN","Churn"
"6181","0201-MIBOL","Not_Churn"
"6182","4937-QPZPO","Churn"
"6183","2925-VDZHY","Not_Churn"
"6184","6981-TDRFT","Not_Churn"
"6185","3413-CSSTH","Not_Churn"
"6186","8033-VCZGH","Not_Churn"
"6187","4789-KWMXN","Not_Churn"
"6188","0224-NIJLP","Not_Churn"
"6189","7542-CYDDM","Not_Churn"
"6190","4718-WXBGI","Not_Churn"
"6191","2867-UIMSS","Churn"
"6192","8495-PRWFH","Churn"
"6193","0439-IFYUN","Churn"
"6194","5716-LIBJC","Churn"
"6195","2868-LLSKM","Not_Churn"
"6196","8111-RKSPX","Churn"
"6197","2988-QRAJY","Not_Churn"
"6198","1585-MQSSU","Not_Churn"
"6199","0071-NDAFP","Not_Churn"
"6200","2856-NNASM","Churn"
"6201","7328-ZJAJO","Not_Churn"
"6202","6458-CYIDZ","Churn"
"6203","8559-CIZFV","Not_Churn"
"6204","1090-PYKCI","Not_Churn"
"6205","3058-WQDRE","Churn"
"6206","7547-EKNFS","Not_Churn"
"6207","2279-AXJJK","Not_Churn"
"6208","6769-DYBQN","Churn"
"6209","0909-SELIE","Not_Churn"
"6210","3417-TSCIC","Not_Churn"
"6211","1042-HFUCW","Not_Churn"
"6212","4439-JMPMT","Churn"
"6213","6537-OTKMY","Churn"
"6214","8999-EXMNO","Not_Churn"
"6215","6725-TPKJO","Not_Churn"
"6216","2446-BEGGB","Churn"
"6217","7162-WPHPM","Not_Churn"
"6218","1599-MMYRQ","Not_Churn"
"6219","8821-KVZKQ","Not_Churn"
"6220","1496-GGSUK","Churn"
"6221","6434-TTGJP","Not_Churn"
"6222","0042-JVWOJ","Not_Churn"
"6223","0130-SXOUN","Not_Churn"
"6224","2575-GFSOE","Churn"
"6225","2330-PQGDQ","Not_Churn"
"6226","1452-UZOSF","Not_Churn"
"6227","2097-YVPKN","Not_Churn"
"6228","2842-JTCCU","Churn"
"6229","8597-CTXVJ","Not_Churn"
"6230","6631-HMANX","Not_Churn"
"6231","9962-BFPDU","Churn"
"6232","3296-SILRA","Churn"
"6233","9681-OXGVC","Churn"
"6234","6394-HHHZM","Not_Churn"
"6235","5995-LFTLE","Not_Churn"
"6236","5180-UCIIQ","Churn"
"6237","1932-UEDCX","Churn"
"6238","7153-OANIO","Churn"
"6239","5188-HGMLP","Not_Churn"
"6240","0665-XHDJU","Not_Churn"
"6241","6521-YYTYI","Churn"
"6242","8878-HMWBV","Churn"
"6243","8265-HKSOW","Not_Churn"
"6244","3544-FBCAS","Not_Churn"
"6245","5331-RGMTT","Churn"
"6246","4759-PXTAN","Not_Churn"
"6247","7054-DMVAS","Not_Churn"
"6248","3428-MMGUB","Not_Churn"
"6249","6549-BTYPG","Not_Churn"
"6250","7823-JSOAG","Churn"
